,Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt,Week of month,Month,Quarter,Price_7,Price_6,Price_5,Price_4,Price_3,Price_2,Price_1,Actual+7,Actual+15,Actual+30
18048,14/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1114.082818,3,9,3,1171.262566,1116.84958,1116.84958,1116.84958,1097.482247,1091.948723,1102.093517,1087.337453,1108.549294,1049.347703
18078,15/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1099.326755,3,9,3,1116.84958,1116.84958,1116.84958,1097.482247,1091.948723,1102.093517,1114.082818,1081.803929,1108.549294,1049.347703
18108,16/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1099.326755,3,9,3,1116.84958,1116.84958,1097.482247,1091.948723,1102.093517,1114.082818,1099.326755,1081.803929,1136.320666,1041.784836
18138,17/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1099.326755,3,9,3,1116.84958,1097.482247,1091.948723,1102.093517,1114.082818,1099.326755,1099.326755,1081.803929,1107.959917,1045.56627
18168,18/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1070.736881,4,9,3,1097.482247,1091.948723,1102.093517,1114.082818,1099.326755,1099.326755,1099.326755,1074.425897,1110.795992,1038.003403
18198,19/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1096.559993,4,9,3,1091.948723,1102.093517,1114.082818,1099.326755,1099.326755,1099.326755,1070.736881,1071.659135,1106.0692,1005.861221
18228,20/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1074.425897,4,9,3,1102.093517,1114.082818,1099.326755,1099.326755,1099.326755,1070.736881,1096.559993,1092.870977,1126.867083,1019.096237
18258,21/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1087.337453,4,9,3,1114.082818,1099.326755,1099.326755,1099.326755,1070.736881,1096.559993,1074.425897,1100.249009,1097.560976,1019.096237
18288,22/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1081.803929,4,9,3,1099.326755,1099.326755,1099.326755,1070.736881,1096.559993,1074.425897,1087.337453,1108.549294,1097.560976,1019.096237
18318,23/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1081.803929,4,9,3,1099.326755,1099.326755,1070.736881,1096.559993,1074.425897,1087.337453,1081.803929,1108.549294,1097.560976,1004.915863
18348,24/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1081.803929,4,9,3,1099.326755,1070.736881,1096.559993,1074.425897,1087.337453,1081.803929,1081.803929,1136.320666,1071.090943,965.2108149
18378,25/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1074.425897,5,9,3,1070.736881,1096.559993,1074.425897,1087.337453,1081.803929,1081.803929,1081.803929,1107.959917,1046.511628,980.3365476
18408,26/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1071.659135,5,9,3,1096.559993,1074.425897,1087.337453,1081.803929,1081.803929,1081.803929,1074.425897,1110.795992,1023.823029,1007.751938
18438,27/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1092.870977,5,9,3,1074.425897,1087.337453,1081.803929,1081.803929,1081.803929,1074.425897,1071.659135,1106.0692,1034.22197,1004.915863
18468,28/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1100.249009,5,9,3,1087.337453,1081.803929,1081.803929,1081.803929,1074.425897,1071.659135,1092.870977,1126.867083,1049.347703,1004.915863
18498,29/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1108.549294,5,9,3,1081.803929,1081.803929,1081.803929,1074.425897,1071.659135,1092.870977,1100.249009,1097.560976,1049.347703,1004.915863
18528,30/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1108.549294,5,9,3,1081.803929,1081.803929,1074.425897,1071.659135,1092.870977,1100.249009,1108.549294,1097.560976,1049.347703,1017.205521
18558,01/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1136.320666,1,10,4,1081.803929,1074.425897,1071.659135,1092.870977,1100.249009,1108.549294,1108.549294,1097.560976,1041.784836,999.2437134
18588,02/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1107.959917,2,10,4,1074.425897,1071.659135,1092.870977,1100.249009,1108.549294,1108.549294,1136.320666,1071.090943,1045.56627,1014.369446
18618,03/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1110.795992,2,10,4,1071.659135,1092.870977,1100.249009,1108.549294,1108.549294,1136.320666,1107.959917,1046.511628,1038.003403,1011.533371
18648,04/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1106.0692,2,10,4,1092.870977,1100.249009,1108.549294,1108.549294,1136.320666,1107.959917,1110.795992,1023.823029,1005.861221,1001.13443
18678,05/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1126.867083,2,10,4,1100.249009,1108.549294,1108.549294,1136.320666,1107.959917,1110.795992,1106.0692,1034.22197,1019.096237,1001.13443
18708,06/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1097.560976,2,10,4,1108.549294,1108.549294,1136.320666,1107.959917,1110.795992,1106.0692,1126.867083,1049.347703,1019.096237,1001.13443
18738,07/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1097.560976,2,10,4,1108.549294,1136.320666,1107.959917,1110.795992,1106.0692,1126.867083,1097.560976,1049.347703,1019.096237,994.5169219
18768,08/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1097.560976,2,10,4,1136.320666,1107.959917,1110.795992,1106.0692,1126.867083,1097.560976,1097.560976,1049.347703,1004.915863,962.37474
18798,09/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1071.090943,3,10,4,1107.959917,1110.795992,1106.0692,1126.867083,1097.560976,1097.560976,1097.560976,1041.784836,965.2108149,950.0850822
18828,10/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1046.511628,3,10,4,1110.795992,1106.0692,1126.867083,1097.560976,1097.560976,1097.560976,1071.090943,1045.56627,980.3365476,926.451125
18858,11/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1023.823029,3,10,4,1106.0692,1126.867083,1097.560976,1097.560976,1097.560976,1071.090943,1046.511628,1038.003403,1007.751938,934.0139913
18888,12/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1034.22197,3,10,4,1126.867083,1097.560976,1097.560976,1097.560976,1071.090943,1046.511628,1023.823029,1005.861221,1004.915863,934.0139913
18918,13/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1049.347703,3,10,4,1097.560976,1097.560976,1097.560976,1071.090943,1046.511628,1023.823029,1034.22197,1019.096237,1004.915863,934.0139913
18948,14/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1049.347703,3,10,4,1097.560976,1097.560976,1071.090943,1046.511628,1023.823029,1034.22197,1049.347703,1019.096237,1004.915863,946.3036491
18978,15/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1049.347703,3,10,4,1097.560976,1071.090943,1046.511628,1023.823029,1034.22197,1049.347703,1049.347703,1019.096237,1017.205521,949.139724
19008,16/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1041.784836,4,10,4,1071.090943,1046.511628,1023.823029,1034.22197,1049.347703,1049.347703,1049.347703,1004.915863,999.2437134,941.5768576
19038,17/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1045.56627,4,10,4,1046.511628,1023.823029,1034.22197,1049.347703,1049.347703,1049.347703,1041.784836,965.2108149,1014.369446,949.139724
19068,18/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1038.003403,4,10,4,1023.823029,1034.22197,1049.347703,1049.347703,1049.347703,1041.784836,1045.56627,980.3365476,1011.533371,978.445831
19098,19/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1005.861221,4,10,4,1034.22197,1049.347703,1049.347703,1049.347703,1041.784836,1045.56627,1038.003403,1007.751938,1001.13443,978.445831
19128,20/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,10,4,1049.347703,1049.347703,1049.347703,1041.784836,1045.56627,1038.003403,1005.861221,1004.915863,1001.13443,978.445831
19158,21/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,10,4,1049.347703,1049.347703,1041.784836,1045.56627,1038.003403,1005.861221,1019.096237,1004.915863,1001.13443,981.2819058
19188,22/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,10,4,1049.347703,1041.784836,1045.56627,1038.003403,1005.861221,1019.096237,1019.096237,1004.915863,994.5169219,985.063339
19218,23/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1004.915863,5,10,4,1041.784836,1045.56627,1038.003403,1005.861221,1019.096237,1019.096237,1019.096237,1017.205521,962.37474,997.3529968
19248,24/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,965.2108149,5,10,4,1045.56627,1038.003403,1005.861221,1019.096237,1019.096237,1019.096237,1004.915863,999.2437134,950.0850822,995.4622802
19278,25/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,980.3365476,5,10,4,1038.003403,1005.861221,1019.096237,1019.096237,1019.096237,1004.915863,965.2108149,1014.369446,926.451125,985.063339
19308,26/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1007.751938,5,10,4,1005.861221,1019.096237,1019.096237,1019.096237,1004.915863,965.2108149,980.3365476,1011.533371,934.0139913,985.063339
19338,27/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1004.915863,5,10,4,1019.096237,1019.096237,1019.096237,1004.915863,965.2108149,980.3365476,1007.751938,1001.13443,934.0139913,985.063339
19368,28/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1004.915863,5,10,4,1019.096237,1019.096237,1004.915863,965.2108149,980.3365476,1007.751938,1004.915863,1001.13443,934.0139913,985.063339
19398,29/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1004.915863,5,10,4,1019.096237,1004.915863,965.2108149,980.3365476,1007.751938,1004.915863,1004.915863,1001.13443,946.3036491,987.8994139
19428,30/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1017.205521,6,10,4,1004.915863,965.2108149,980.3365476,1007.751938,1004.915863,1004.915863,1004.915863,994.5169219,949.139724,991.680847
19458,31/10/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,999.2437134,6,10,4,965.2108149,980.3365476,1007.751938,1004.915863,1004.915863,1004.915863,1017.205521,962.37474,941.5768576,971.8283229
19488,01/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1014.369446,1,11,4,980.3365476,1007.751938,1004.915863,1004.915863,1004.915863,1017.205521,999.2437134,950.0850822,949.139724,945.163957
19518,02/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1011.533371,1,11,4,1007.751938,1004.915863,1004.915863,1004.915863,1017.205521,999.2437134,1014.369446,926.451125,978.445831,945.163957
19548,03/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1001.13443,1,11,4,1004.915863,1004.915863,1004.915863,1017.205521,999.2437134,1014.369446,1011.533371,934.0139913,978.445831,945.163957
19578,04/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1001.13443,1,11,4,1004.915863,1004.915863,1017.205521,999.2437134,1014.369446,1011.533371,1001.13443,934.0139913,978.445831,942.408377
19608,05/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1001.13443,1,11,4,1004.915863,1017.205521,999.2437134,1014.369446,1011.533371,1001.13443,1001.13443,934.0139913,981.2819058,952.5121705
19638,06/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,994.5169219,2,11,4,1017.205521,999.2437134,1014.369446,1011.533371,1001.13443,1001.13443,1001.13443,946.3036491,985.063339,939.6527969
19668,07/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,962.37474,2,11,4,999.2437134,1014.369446,1011.533371,1001.13443,1001.13443,1001.13443,994.5169219,949.139724,997.3529968,937.8157435
19698,08/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,950.0850822,2,11,4,1014.369446,1011.533371,1001.13443,1001.13443,1001.13443,994.5169219,962.37474,941.5768576,995.4622802,957.1048039
19728,09/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,926.451125,2,11,4,1011.533371,1001.13443,1001.13443,1001.13443,994.5169219,962.37474,950.0850822,949.139724,985.063339,957.1048039
19758,10/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,934.0139913,2,11,4,1001.13443,1001.13443,1001.13443,994.5169219,962.37474,950.0850822,926.451125,978.445831,985.063339,957.1048039
19788,11/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,934.0139913,2,11,4,1001.13443,1001.13443,994.5169219,962.37474,950.0850822,926.451125,934.0139913,978.445831,985.063339,947.9195371
19818,12/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,934.0139913,2,11,4,1001.13443,994.5169219,962.37474,950.0850822,926.451125,934.0139913,934.0139913,978.445831,985.063339,935.9786902
19848,13/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,946.3036491,3,11,4,994.5169219,962.37474,950.0850822,926.451125,934.0139913,934.0139913,934.0139913,981.2819058,987.8994139,939.6527969
19878,14/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,949.139724,3,11,4,962.37474,950.0850822,926.451125,934.0139913,934.0139913,934.0139913,946.3036491,985.063339,991.680847,970.8827041
19908,15/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,941.5768576,3,11,4,950.0850822,926.451125,934.0139913,934.0139913,934.0139913,946.3036491,949.139724,997.3529968,971.8283229,977.3123909
19938,16/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,949.139724,3,11,4,926.451125,934.0139913,934.0139913,934.0139913,946.3036491,949.139724,941.5768576,995.4622802,945.163957,977.3123909
19968,17/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,978.445831,3,11,4,934.0139913,934.0139913,934.0139913,946.3036491,949.139724,941.5768576,949.139724,985.063339,945.163957,977.3123909
19998,18/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,978.445831,3,11,4,934.0139913,934.0139913,946.3036491,949.139724,941.5768576,949.139724,978.445831,985.063339,945.163957,985.5791311
20028,19/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,978.445831,3,11,4,934.0139913,946.3036491,949.139724,941.5768576,949.139724,978.445831,978.445831,985.063339,942.408377,990.1717645
20058,20/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,981.2819058,4,11,4,946.3036491,949.139724,941.5768576,949.139724,978.445831,978.445831,978.445831,985.063339,952.5121705,1014.971985
20088,21/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.063339,4,11,4,949.139724,941.5768576,949.139724,978.445831,978.445831,978.445831,981.2819058,987.8994139,939.6527969,983.7420777
20118,22/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,997.3529968,4,11,4,941.5768576,949.139724,978.445831,978.445831,978.445831,981.2819058,985.063339,991.680847,937.8157435,987.4161844
20148,23/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,995.4622802,4,11,4,949.139724,978.445831,978.445831,978.445831,981.2819058,985.063339,997.3529968,971.8283229,957.1048039,987.4161844
20178,24/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.063339,4,11,4,978.445831,978.445831,978.445831,981.2819058,985.063339,997.3529968,995.4622802,945.163957,957.1048039,987.4161844
20208,25/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.063339,4,11,4,978.445831,978.445831,981.2819058,985.063339,997.3529968,995.4622802,985.063339,945.163957,957.1048039,987.4161844
20238,26/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.063339,4,11,4,978.445831,981.2819058,985.063339,997.3529968,995.4622802,985.063339,985.063339,945.163957,947.9195371,987.4161844
20268,27/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.063339,5,11,4,981.2819058,985.063339,997.3529968,995.4622802,985.063339,985.063339,985.063339,942.408377,935.9786902,962.615964
20298,28/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,987.8994139,5,11,4,985.063339,997.3529968,995.4622802,985.063339,985.063339,985.063339,985.063339,952.5121705,939.6527969,963.5344907
20328,29/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,991.680847,5,11,4,997.3529968,995.4622802,985.063339,985.063339,985.063339,985.063339,987.8994139,939.6527969,970.8827041,949.7565904
20358,30/11/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,971.8283229,5,11,4,995.4622802,985.063339,985.063339,985.063339,985.063339,987.8994139,991.680847,937.8157435,977.3123909,949.7565904
20388,01/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,945.163957,1,12,4,985.063339,985.063339,985.063339,985.063339,987.8994139,991.680847,971.8283229,957.1048039,977.3123909,949.7565904
20418,02/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,945.163957,1,12,4,985.063339,985.063339,985.063339,987.8994139,991.680847,971.8283229,945.163957,957.1048039,977.3123909,936.8487814
20448,03/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,945.163957,1,12,4,985.063339,985.063339,987.8994139,991.680847,971.8283229,945.163957,945.163957,957.1048039,985.5791311,977.6207303
20478,04/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,942.408377,2,12,4,985.063339,987.8994139,991.680847,971.8283229,945.163957,945.163957,945.163957,947.9195371,990.1717645,995.7415964
20508,05/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,952.5121705,2,12,4,987.8994139,991.680847,971.8283229,945.163957,945.163957,945.163957,942.408377,935.9786902,1014.971985,982.1509468
20538,06/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,939.6527969,2,12,4,991.680847,971.8283229,945.163957,945.163957,945.163957,942.408377,952.5121705,939.6527969,983.7420777,985.7751201
20568,07/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,937.8157435,2,12,4,971.8283229,945.163957,945.163957,945.163957,942.408377,952.5121705,939.6527969,970.8827041,987.4161844,985.7751201
20598,08/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,957.1048039,2,12,4,945.163957,945.163957,945.163957,942.408377,952.5121705,939.6527969,937.8157435,977.3123909,987.4161844,985.7751201
20628,09/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,957.1048039,2,12,4,945.163957,945.163957,942.408377,952.5121705,939.6527969,937.8157435,957.1048039,977.3123909,987.4161844,980.3388602
20658,10/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,957.1048039,2,12,4,945.163957,942.408377,952.5121705,939.6527969,937.8157435,957.1048039,957.1048039,977.3123909,987.4161844,975.8086437
20688,11/12/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,947.9195371,3,12,4,942.408377,952.5121705,939.6527969,937.8157435,957.1048039,957.1048039,957.1048039,985.5791311,987.4161844,974.9026003
