Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt
19/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1421.482714
19/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1462.959882
19/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1421.482714
19/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,747.0234794
19/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,859.6783139
19/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,740
19/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,867.5
19/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2808.48
19/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,822.985
19/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,590.5897578
19/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,645
19/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
19/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,929.0072102
19/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
19/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,776.4836384
20/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1001.109262
20/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,945.6461453
20/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1139.425032
20/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1077.833241
20/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,986.0833796
20/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1120.937327
20/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1167.156591
20/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
20/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-167.1103716
20/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-173.2205583
20/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-184.085
20/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
20/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
20/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
20/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,765.0489924
20/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1403.586615
20/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1445.063783
20/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1403.586615
20/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,743.150305
20/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,859.6783139
20/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,740
20/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,871.5
20/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2788.61
20/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,815.05
20/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,583.2547606
20/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,645
20/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
20/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,929.0072102
20/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
20/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,776.4836384
21/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,989.0922537
21/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,933.6291366
21/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1145.230172
21/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1072.286929
21/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,984.3409133
21/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1126.742466
21/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1172.96173
21/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
21/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-146.7276761
21/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-167.1103716
21/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-169.755
21/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
21/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
21/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
21/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,762.5346644
21/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1400.859678
21/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1442.336846
21/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1436.411536
21/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,740.9225365
21/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,859.6783139
21/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,735
21/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,871.5
21/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2785.59
21/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,813.945
21/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,595.479756
21/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,645
21/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
21/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,929.0072102
21/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
21/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,776.4836384
22/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,988.1678684
22/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,932.7047513
22/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1138.611573
22/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1063.967462
22/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,984.8077279
22/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1120.123868
22/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1166.343132
22/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
22/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-142.651137
22/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-148.7705676
22/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-157.63
22/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
22/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
22/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
22/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,761.9245702
22/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1400.203365
22/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1441.680532
22/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1435.755223
22/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,743.6032538
22/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,859.6783139
22/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,740
22/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,859.5
22/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2784.86
22/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,802.48
22/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,596.0898502
22/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,650
22/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
22/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,942.8729895
22/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
22/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,785.7274912
23/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,988.1678684
23/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,932.7047513
23/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1132.621557
23/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1053.799224
23/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,986.2543908
23/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1114.133851
23/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1160.353115
23/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
23/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-154.8807543
23/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-160.990941
23/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-170.855
23/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
23/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
23/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
23/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,756.8589388
23/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1394.712516
23/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1436.189684
23/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1430.264374
23/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,741.4401923
23/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,873.5440932
23/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,742.5
23/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,859.5
23/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2719.55
23/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,804.69
23/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,585.9077463
23/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,650
23/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
23/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,947.4949159
23/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
23/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,785.7274912
24/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,988.1678684
24/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,932.7047513
24/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1132.621557
24/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1053.799224
24/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,986.2543908
24/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1114.133851
24/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1160.353115
24/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
24/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-154.8807543
24/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-160.990941
24/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-170.855
24/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
24/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
24/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
24/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,756.8589388
24/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1394.712516
24/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1436.189684
24/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1430.264374
24/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,741.4401923
24/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,873.5440932
24/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,742.5
24/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,859.5
24/02/2024,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2719.55
24/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,804.69
24/02/2024,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,585.9077463
24/02/2024,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,650
24/02/2024,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,850.4344611
24/02/2024,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,947.4949159
24/02/2024,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.2397855
24/02/2024,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,785.7274912
25/02/2024,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,988.1678684
25/02/2024,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,932.7047513
25/02/2024,Biodiesel POME (palm oil mill effluent) OME RED ARA range barge fob_midpoint,Biodiesel,POMEME fob ARA,1132.621557
25/02/2024,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,1053.799224
25/02/2024,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,986.2543908
25/02/2024,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1114.133851
25/02/2024,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1160.353115
25/02/2024,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,924.3852838
25/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-154.8807543
25/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-160.990941
25/02/2024,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-170.855
25/02/2024,D-AAWGJ00,Biodiesel,SME fob ARA,1199.621002
25/02/2024,D-AAYWT00,MGO,MGO 0.1%,845.5814383
25/02/2024,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,179.3307451
25/02/2024,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,756.8589388
25/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1394.712516
25/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1436.189684
25/02/2024,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1430.264374
25/02/2024,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,741.4401923
25/02/2024,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,873.5440932
25/02/2024,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,742.5
25/02/2024,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,859.5
